"","Series.Name","Series.Code","Country.Name","Country.Code","Year","GDP_per_cap"
"2614","GDP per capita (current US$)","NY.GDP.PCAP.CD","Aruba","ABW","2012","25609.9557239373"
"2615","GDP per capita (current US$)","NY.GDP.PCAP.CD","Australia","AUS","2012","68044.714816234"
"2616","GDP per capita (current US$)","NY.GDP.PCAP.CD","Austria","AUT","2012","48564.9173350875"
"2617","GDP per capita (current US$)","NY.GDP.PCAP.CD","Azerbaijan","AZE","2012","7496.29464768263"
"2618","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahamas, The","BHS","2012","28059.6553953426"
"2619","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahrain","BHR","2012","25102.726348527"
"2620","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bangladesh","BGD","2012","876.817545058129"
"2621","GDP per capita (current US$)","NY.GDP.PCAP.CD","Barbados","BRB","2012","16691.3326357636"
"2622","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belarus","BLR","2012","6953.13251493684"
"2623","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belgium","BEL","2012","44670.5606845101"
"2624","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belize","BLZ","2012","5645.89582239311"
"2625","GDP per capita (current US$)","NY.GDP.PCAP.CD","Benin","BEN","2012","1112.56953520687"
"2626","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bermuda","BMU","2012","98431.8651810241"
"2627","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bhutan","BTN","2012","2470.07367669349"
"2628","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bolivia","BOL","2012","2562.46678423329"
"2629","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2012","4688.37662297884"
"2630","GDP per capita (current US$)","NY.GDP.PCAP.CD","Botswana","BWA","2012","6393.00826546062"
"2631","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brazil","BRA","2012","12327.3174365132"
"2632","GDP per capita (current US$)","NY.GDP.PCAP.CD","British Virgin Islands","VGB","2012",".."
"2633","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brunei Darussalam","BRN","2012","46842.9602563885"
"2634","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bulgaria","BGR","2012","7432.47876568071"
"2635","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burkina Faso","BFA","2012","733.972934218398"
"2636","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burundi","BDI","2012","238.205949387117"
"2637","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cabo Verde","CPV","2012","3262.6470579856"
"2638","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cambodia","KHM","2012","950.482544612158"
"2639","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cameroon","CMR","2012","1433.72403512901"
"2640","GDP per capita (current US$)","NY.GDP.PCAP.CD","Canada","CAN","2012","52669.0899632316"
"2641","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cayman Islands","CYM","2012","75468.8534358117"
"2642","GDP per capita (current US$)","NY.GDP.PCAP.CD","Central African Republic","CAF","2012","525.86754317732"
"2643","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chad","TCD","2012","969.616214938776"
"2644","GDP per capita (current US$)","NY.GDP.PCAP.CD","Channel Islands","CHI","2012",".."
"2645","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chile","CHL","2012","15406.4929435446"
"2646","GDP per capita (current US$)","NY.GDP.PCAP.CD","China","CHN","2012","6300.61511825789"
"2647","GDP per capita (current US$)","NY.GDP.PCAP.CD","Colombia","COL","2012","8101.82909177914"
"2648","GDP per capita (current US$)","NY.GDP.PCAP.CD","Comoros","COM","2012","1483.95137964493"
"2649","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Dem. Rep.","COD","2012","412.776268166757"
"2650","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Rep.","COG","2012","3753.86120747571"
"2651","GDP per capita (current US$)","NY.GDP.PCAP.CD","Costa Rica","CRI","2012","9971.65090241867"
"2652","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cote d'Ivoire","CIV","2012","1649.30173900093"
"2653","GDP per capita (current US$)","NY.GDP.PCAP.CD","Croatia","HRV","2012","13443.1352298628"
"2654","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cuba","CUB","2012","6467.33791422804"
"2655","GDP per capita (current US$)","NY.GDP.PCAP.CD","Curacao","CUW","2012","19886.6783682132"
"2656","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cyprus","CYP","2012","28993.349609375"
"2657","GDP per capita (current US$)","NY.GDP.PCAP.CD","Czechia","CZE","2012","19870.8012123403"
"2658","GDP per capita (current US$)","NY.GDP.PCAP.CD","Denmark","DNK","2012","58507.5080517852"
"2659","GDP per capita (current US$)","NY.GDP.PCAP.CD","Djibouti","DJI","2012","1418.46085811933"
"2660","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominica","DMA","2012","7054.87597689432"
"2661","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominican Republic","DOM","2012","6049.47174094956"
"2662","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ecuador","ECU","2012","5678.45572070003"
"2663","GDP per capita (current US$)","NY.GDP.PCAP.CD","Egypt, Arab Rep.","EGY","2012","3059.13542779204"
"2664","GDP per capita (current US$)","NY.GDP.PCAP.CD","El Salvador","SLV","2012","3471.05126865498"
"2665","GDP per capita (current US$)","NY.GDP.PCAP.CD","Equatorial Guinea","GNQ","2012","18756.4264233373"
"2666","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eritrea","ERI","2012",".."
"2667","GDP per capita (current US$)","NY.GDP.PCAP.CD","Estonia","EST","2012","17403.2053254767"
"2668","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ethiopia","ETH","2012","458.550920793057"
"2669","GDP per capita (current US$)","NY.GDP.PCAP.CD","Faroe Islands","FRO","2012","50156.8509738445"
"2670","GDP per capita (current US$)","NY.GDP.PCAP.CD","Fiji","FJI","2012","4359.77534993306"
"2671","GDP per capita (current US$)","NY.GDP.PCAP.CD","Finland","FIN","2012","47708.0612784469"
"2672","GDP per capita (current US$)","NY.GDP.PCAP.CD","France","FRA","2012","40870.8523645734"
"2673","GDP per capita (current US$)","NY.GDP.PCAP.CD","French Polynesia","PYF","2012","19864.5380524315"
"2674","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gabon","GAB","2012","9348.5155721976"
"2675","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gambia, The","GMB","2012","686.558285433815"
"2676","GDP per capita (current US$)","NY.GDP.PCAP.CD","Georgia","GEO","2012","4421.81824228013"
"2677","GDP per capita (current US$)","NY.GDP.PCAP.CD","Germany","DEU","2012","43855.8544658618"
"2678","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ghana","GHA","2012","1536.59184802508"
"2679","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gibraltar","GIB","2012",".."
"2680","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greece","GRC","2012","21912.9982879517"
"2681","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greenland","GRL","2012","45936.7659516989"
"2682","GDP per capita (current US$)","NY.GDP.PCAP.CD","Grenada","GRD","2012","6900.77178600369"
"2683","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guam","GUM","2012","31642.1462570316"
"2684","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guatemala","GTM","2012","3355.03691881272"
"2685","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea","GIN","2012","707.967680829951"
"2686","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea-Bissau","GNB","2012","598.572671326768"
"2687","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guyana","GUY","2012","5461.39096662381"
"2688","GDP per capita (current US$)","NY.GDP.PCAP.CD","Haiti","HTI","2012","1356.17288178571"
"2689","GDP per capita (current US$)","NY.GDP.PCAP.CD","Honduras","HND","2012","2107.35083070622"
"2690","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hong Kong SAR, China","HKG","2012","36730.8767001128"
"2691","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hungary","HUN","2012","12984.8365730133"
"2692","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iceland","ISL","2012","45995.5478789467"
"2693","GDP per capita (current US$)","NY.GDP.PCAP.CD","India","IND","2012","1434.01819806113"
"2694","GDP per capita (current US$)","NY.GDP.PCAP.CD","Indonesia","IDN","2012","3668.21207047486"
"2695","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iran, Islamic Rep.","IRN","2012","8329.00204422921"
"2696","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iraq","IRQ","2012","6437.50307624074"
"2697","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ireland","IRL","2012","49054.6974340641"
"2698","GDP per capita (current US$)","NY.GDP.PCAP.CD","Isle of Man","IMN","2012","79332.2715559227"
"2699","GDP per capita (current US$)","NY.GDP.PCAP.CD","Israel","ISR","2012","33156.2283157638"
"2700","GDP per capita (current US$)","NY.GDP.PCAP.CD","Italy","ITA","2012","35051.5212697703"
"2701","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jamaica","JAM","2012","5365.24229295272"
"2702","GDP per capita (current US$)","NY.GDP.PCAP.CD","Japan","JPN","2012","49145.2804308193"
"2703","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jordan","JOR","2012","4386.46181582146"
"2704","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kazakhstan","KAZ","2012","12386.6992652963"
"2705","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kenya","KEN","2012","1289.78082201489"
"2706","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kiribati","KIR","2012","1698.92088345979"
"2707","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Dem. People's Rep.","PRK","2012",".."
"2708","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Rep.","KOR","2012","25466.7605170594"
"2709","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kosovo","XKX","2012","3410.85977956608"
"2710","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kuwait","KWT","2012","51277.6621064846"
"2711","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kyrgyz Republic","KGZ","2012","1177.97473487848"
"2712","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lao PDR","LAO","2012","1566.00974499584"
"2713","GDP per capita (current US$)","NY.GDP.PCAP.CD","Latvia","LVA","2012","13847.3379393194"
"2714","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lebanon","LBN","2012","8500.1805629531"
"2715","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lesotho","LSO","2012","1205.86000258954"
"2716","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liberia","LBR","2012","644.455576742833"
"2717","GDP per capita (current US$)","NY.GDP.PCAP.CD","Libya","LBY","2012","15764.9154546761"
"2718","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liechtenstein","LIE","2012","149459.235301044"
"2719","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lithuania","LTU","2012","14367.709424872"
"2720","GDP per capita (current US$)","NY.GDP.PCAP.CD","Luxembourg","LUX","2012","112584.676270958"
"2721","GDP per capita (current US$)","NY.GDP.PCAP.CD","Macao SAR, China","MAC","2012","74111.2672626006"
"2722","GDP per capita (current US$)","NY.GDP.PCAP.CD","North Macedonia","MKD","2012","4728.30814189843"
"2723","GDP per capita (current US$)","NY.GDP.PCAP.CD","Madagascar","MDG","2012","504.173730134152"
"2724","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malawi","MWI","2012","386.906540998121"
"2725","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malaysia","MYS","2012","10601.5138881391"
"2726","GDP per capita (current US$)","NY.GDP.PCAP.CD","Maldives","MDV","2012","7447.43257245424"
"2727","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mali","MLI","2012","753.392193575841"
"2728","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malta","MLT","2012","22527.7591149889"
"2729","GDP per capita (current US$)","NY.GDP.PCAP.CD","Marshall Islands","MHL","2012","3445.31540332931"
"2730","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritania","MRT","2012","1850.38496774479"
"2731","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritius","MUS","2012","9291.22761861899"
"2732","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mexico","MEX","2012","10376.0576664423"
"2733","GDP per capita (current US$)","NY.GDP.PCAP.CD","Micronesia, Fed. Sts.","FSM","2012","3023.58544607879"
"2734","GDP per capita (current US$)","NY.GDP.PCAP.CD","Moldova","MDA","2012","3044.80847790641"
"2735","GDP per capita (current US$)","NY.GDP.PCAP.CD","Monaco","MCO","2012","165505.178100056"
"2736","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mongolia","MNG","2012","4402.30452253522"
"2737","GDP per capita (current US$)","NY.GDP.PCAP.CD","Montenegro","MNE","2012","6586.7212793222"
"2738","GDP per capita (current US$)","NY.GDP.PCAP.CD","Morocco","MAR","2012","2907.44921875"
"2739","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mozambique","MOZ","2012","667.717424253901"
"2740","GDP per capita (current US$)","NY.GDP.PCAP.CD","Myanmar","MMR","2012","1161.30596207229"
"2741","GDP per capita (current US$)","NY.GDP.PCAP.CD","Namibia","NAM","2012","6017.15706904775"
"2742","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nauru","NRU","2012","9280.65889360803"
"2743","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nepal","NPL","2012","794.09276990798"
"2744","GDP per capita (current US$)","NY.GDP.PCAP.CD","Netherlands","NLD","2012","50070.1416045904"
"2745","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Caledonia","NCL","2012","37294.027263924"
"2746","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Zealand","NZL","2012","39973.3807587223"
"2747","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nicaragua","NIC","2012","1746.42562649907"
"2748","GDP per capita (current US$)","NY.GDP.PCAP.CD","Niger","NER","2012","525.047323992555"
"2749","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nigeria","NGA","2012","2728.02268335423"
"2750","GDP per capita (current US$)","NY.GDP.PCAP.CD","Northern Mariana Islands","MNP","2012","14247.7893007888"
"2751","GDP per capita (current US$)","NY.GDP.PCAP.CD","Norway","NOR","2012","101524.141851985"
"2752","GDP per capita (current US$)","NY.GDP.PCAP.CD","Oman","OMN","2012","24722.6388245874"
"2753","GDP per capita (current US$)","NY.GDP.PCAP.CD","Pakistan","PAK","2012","1109.67911473926"
"2754","GDP per capita (current US$)","NY.GDP.PCAP.CD","Palau","PLW","2012","11835.3839295665"
"2755","GDP per capita (current US$)","NY.GDP.PCAP.CD","Panama","PAN","2012","10767.2931788172"
"2756","GDP per capita (current US$)","NY.GDP.PCAP.CD","Papua New Guinea","PNG","2012","2653.15390913735"
"2757","GDP per capita (current US$)","NY.GDP.PCAP.CD","Paraguay","PRY","2012","5617.10491786787"
"2758","GDP per capita (current US$)","NY.GDP.PCAP.CD","Peru","PER","2012","6475.68607048931"
"2759","GDP per capita (current US$)","NY.GDP.PCAP.CD","Philippines","PHL","2012","2671.77720537356"
"2760","GDP per capita (current US$)","NY.GDP.PCAP.CD","Poland","POL","2012","13010.923390231"
"2761","GDP per capita (current US$)","NY.GDP.PCAP.CD","Portugal","PRT","2012","20563.7136012629"
"2762","GDP per capita (current US$)","NY.GDP.PCAP.CD","Puerto Rico","PRI","2012","27944.7338937424"
"2763","GDP per capita (current US$)","NY.GDP.PCAP.CD","Qatar","QAT","2012","98041.3622380894"
"2764","GDP per capita (current US$)","NY.GDP.PCAP.CD","Romania","ROU","2012","8930.72991164974"
"2765","GDP per capita (current US$)","NY.GDP.PCAP.CD","Russian Federation","RUS","2012","15420.875"
"2766","GDP per capita (current US$)","NY.GDP.PCAP.CD","Rwanda","RWA","2012","705.759755829457"
"2767","GDP per capita (current US$)","NY.GDP.PCAP.CD","Samoa","WSM","2012","3902.39170055714"
"2768","GDP per capita (current US$)","NY.GDP.PCAP.CD","San Marino","SMR","2012","48435.9425314096"
"2769","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sao Tome and Principe","STP","2012","1319.90083269011"
"2770","GDP per capita (current US$)","NY.GDP.PCAP.CD","Saudi Arabia","SAU","2012","23878.5852917443"
"2771","GDP per capita (current US$)","NY.GDP.PCAP.CD","Senegal","SEN","2012","1334.72601460415"
"2772","GDP per capita (current US$)","NY.GDP.PCAP.CD","Serbia","SRB","2012","6015.94522756969"
"2773","GDP per capita (current US$)","NY.GDP.PCAP.CD","Seychelles","SYC","2012","11998.4472049381"
"2774","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sierra Leone","SLE","2012","560.037399736372"
"2775","GDP per capita (current US$)","NY.GDP.PCAP.CD","Singapore","SGP","2012","55546.4885386921"
"2776","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sint Maarten (Dutch part)","SXM","2012","28460.3326151186"
"2777","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovak Republic","SVK","2012","17498.3539002594"
"2778","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovenia","SVN","2012","22641.805122503"
"2779","GDP per capita (current US$)","NY.GDP.PCAP.CD","Solomon Islands","SLB","2012","2087.51873876072"
"2780","GDP per capita (current US$)","NY.GDP.PCAP.CD","Somalia","SOM","2012",".."
"2781","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Africa","ZAF","2012","8173.8691381716"
"2782","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Sudan","SSD","2012","1114.92372260191"
"2783","GDP per capita (current US$)","NY.GDP.PCAP.CD","Spain","ESP","2012","28322.9465923276"
"2784","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sri Lanka","LKA","2012","3449.06690309332"
"2785","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Kitts and Nevis","KNA","2012","17311.6187824424"
"2786","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Lucia","LCA","2012","9271.65949133441"
"2787","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Martin (French part)","MAF","2012",".."
"2788","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Vincent and the Grenadines","VCT","2012","6754.37018395671"
"2789","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sudan","SDN","2012","1797.37976074219"
"2790","GDP per capita (current US$)","NY.GDP.PCAP.CD","Suriname","SUR","2012","8922.95618613502"
"2791","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eswatini","SWZ","2012","4396.56251946722"
"2792","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sweden","SWE","2012","58037.8213192173"
"2793","GDP per capita (current US$)","NY.GDP.PCAP.CD","Switzerland","CHE","2012","85836.2076767359"
"2794","GDP per capita (current US$)","NY.GDP.PCAP.CD","Syrian Arab Republic","SYR","2012","1910.60452580833"
"2795","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tajikistan","TJK","2012","959.361904957958"
"2796","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tanzania","TZA","2012","854.543212890625"
"2797","GDP per capita (current US$)","NY.GDP.PCAP.CD","Thailand","THA","2012","5748.63124106961"
"2798","GDP per capita (current US$)","NY.GDP.PCAP.CD","Timor-Leste","TLS","2012","1019.96486775121"
"2799","GDP per capita (current US$)","NY.GDP.PCAP.CD","Togo","TGO","2012","559.190485610988"
"2800","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tonga","TON","2012","4378.65419644984"
"2801","GDP per capita (current US$)","NY.GDP.PCAP.CD","Trinidad and Tobago","TTO","2012","18961.2335932644"
"2802","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tunisia","TUN","2012","4233.89456807077"
"2803","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkiye","TUR","2012","11697.4805131124"
"2804","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkmenistan","TKM","2012","6441.88661774322"
"2805","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turks and Caicos Islands","TCA","2012","22666.4069075154"
"2806","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tuvalu","TUV","2012","3624.98804230918"
"2807","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uganda","UGA","2012","796.711135048199"
"2808","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ukraine","UKR","2012","4004.80444335938"
"2809","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Arab Emirates","ARE","2012","44386.7860789846"
"2810","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Kingdom","GBR","2012","42485.5860695397"
"2811","GDP per capita (current US$)","NY.GDP.PCAP.CD","United States","USA","2012","51784.4185738837"
"2812","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uruguay","URY","2012","15206.8726201223"
"2813","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uzbekistan","UZB","2012","2267.62327535512"
"2814","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vanuatu","VUT","2012","2906.34246130818"
"2815","GDP per capita (current US$)","NY.GDP.PCAP.CD","Venezuela, RB","VEN","2012","12937.9275972349"
"2816","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vietnam","VNM","2012","2190.23228396054"
"2817","GDP per capita (current US$)","NY.GDP.PCAP.CD","Virgin Islands (U.S.)","VIR","2012","37795.3192590675"
"2818","GDP per capita (current US$)","NY.GDP.PCAP.CD","West Bank and Gaza","PSE","2012","3067.43872735614"
"2819","GDP per capita (current US$)","NY.GDP.PCAP.CD","Yemen, Rep.","YEM","2012","1349.99029491959"
"2820","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zambia","ZMB","2012","1729.64747097057"
"2821","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zimbabwe","ZWE","2012","1290.19395595933"
"2822","GDP per capita (current US$)","NY.GDP.PCAP.CD","Afghanistan","AFG","2013","651.987861948108"
"2823","GDP per capita (current US$)","NY.GDP.PCAP.CD","Albania","ALB","2013","4413.06200528903"
"2824","GDP per capita (current US$)","NY.GDP.PCAP.CD","Algeria","DZA","2013","5519.77757552373"
"2825","GDP per capita (current US$)","NY.GDP.PCAP.CD","American Samoa","ASM","2013","12038.8715916596"
"2826","GDP per capita (current US$)","NY.GDP.PCAP.CD","Andorra","AND","2013","44750.4356804443"
"2827","GDP per capita (current US$)","NY.GDP.PCAP.CD","Angola","AGO","2013","5101.98387641128"
"2828","GDP per capita (current US$)","NY.GDP.PCAP.CD","Antigua and Barbuda","ATG","2013","13350.149136673"
"2829","GDP per capita (current US$)","NY.GDP.PCAP.CD","Argentina","ARG","2013","13080.2547323367"
"2830","GDP per capita (current US$)","NY.GDP.PCAP.CD","Armenia","ARM","2013","3833.1575324911"
"2831","GDP per capita (current US$)","NY.GDP.PCAP.CD","Aruba","ABW","2013","26515.678080228"
"2832","GDP per capita (current US$)","NY.GDP.PCAP.CD","Australia","AUS","2013","68158.5797427053"
"2833","GDP per capita (current US$)","NY.GDP.PCAP.CD","Austria","AUT","2013","50731.1272541847"
"2834","GDP per capita (current US$)","NY.GDP.PCAP.CD","Azerbaijan","AZE","2013","7875.75695254288"
"2835","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahamas, The","BHS","2013","27389.6019706988"
"2836","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahrain","BHR","2013","25790.7303121382"
"2837","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bangladesh","BGD","2013","973.773392636423"
"2838","GDP per capita (current US$)","NY.GDP.PCAP.CD","Barbados","BRB","2013","16893.6062702039"
"2839","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belarus","BLR","2013","7998.12523878099"
"2840","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belgium","BEL","2013","46757.9518559598"
"2841","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belize","BLZ","2013","5887.93343545467"
"2842","GDP per capita (current US$)","NY.GDP.PCAP.CD","Benin","BEN","2013","1214.29556576586"
"2843","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bermuda","BMU","2013","99471.6388978631"
"2844","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bhutan","BTN","2013","2409.44185615811"
"2845","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bolivia","BOL","2013","2853.79716191598"
"2846","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2013","5025.07459738709"
"2847","GDP per capita (current US$)","NY.GDP.PCAP.CD","Botswana","BWA","2013","6436.60944956683"
"2848","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brazil","BRA","2013","12258.5031683848"
"2849","GDP per capita (current US$)","NY.GDP.PCAP.CD","British Virgin Islands","VGB","2013",".."
"2850","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brunei Darussalam","BRN","2013","43948.8511672852"
"2851","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bulgaria","BGR","2013","7681.93461995882"
"2852","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burkina Faso","BFA","2013","762.303817145668"
"2853","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burundi","BDI","2013","241.54767083565"
"2854","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cabo Verde","CPV","2013","3427.17717233918"
"2855","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cambodia","KHM","2013","1015.2208813493"
"2856","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cameroon","CMR","2013","1559.13912494614"
"2857","GDP per capita (current US$)","NY.GDP.PCAP.CD","Canada","CAN","2013","52635.1749580433"
"2858","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cayman Islands","CYM","2013","75688.0821511978"
"2859","GDP per capita (current US$)","NY.GDP.PCAP.CD","Central African Republic","CAF","2013","352.226871986924"
"2860","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chad","TCD","2013","980.083591998081"
"2861","GDP per capita (current US$)","NY.GDP.PCAP.CD","Channel Islands","CHI","2013",".."
"2862","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chile","CHL","2013","15833.2752047998"
"2863","GDP per capita (current US$)","NY.GDP.PCAP.CD","China","CHN","2013","7020.33848453658"
"2864","GDP per capita (current US$)","NY.GDP.PCAP.CD","Colombia","COL","2013","8264.1268955859"
"2865","GDP per capita (current US$)","NY.GDP.PCAP.CD","Comoros","COM","2013","1595.98989563495"
"2866","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Dem. Rep.","COD","2013","444.864360951453"
"2867","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Rep.","COG","2013","3719.65121681283"
"2868","GDP per capita (current US$)","NY.GDP.PCAP.CD","Costa Rica","CRI","2013","10633.2672527524"
"2869","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cote d'Ivoire","CIV","2013","1903.05432119282"
"2870","GDP per capita (current US$)","NY.GDP.PCAP.CD","Croatia","HRV","2013","13871.3299049143"
"2871","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cuba","CUB","2013","6814.24384354868"
"2872","GDP per capita (current US$)","NY.GDP.PCAP.CD","Curacao","CUW","2013","19762.739621629"
"2873","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cyprus","CYP","2013","27799.119140625"
"2874","GDP per capita (current US$)","NY.GDP.PCAP.CD","Czechia","CZE","2013","20133.1691431353"
"2875","GDP per capita (current US$)","NY.GDP.PCAP.CD","Denmark","DNK","2013","61191.1937042028"
"2876","GDP per capita (current US$)","NY.GDP.PCAP.CD","Djibouti","DJI","2013","2102.19794830208"
